datetime,NEE,NME
2017-08-02 21:00:00-06:00,-1.0352517147858937,20.497080039978027
2017-08-02 21:30:00-06:00,-0.5943706859679272,22.381658426920573
2017-08-02 22:00:00-06:00,-0.08142778370529413,21.155159600575765
2017-08-02 22:30:00-06:00,0.08418156571181802,16.101855532328287
2017-08-02 23:00:00-06:00,-0.27878585395713645,16.743901634216307
2017-08-02 23:30:00-06:00,0.14730887529828277,23.592488034566244
2017-08-03 00:00:00-06:00,0.5667930543422699,20.107426007588703
2017-08-03 00:30:00-06:00,0.3879353920618693,17.33351027170817
2017-08-03 01:00:00-06:00,0.5298043211301168,12.754543272654216
2017-08-03 01:30:00-06:00,1.1215798636277516,19.165150849024453
2017-08-03 02:00:00-06:00,1.191721349954605,18.816991790135702
2017-08-03 02:30:00-06:00,0.9783526579538981,13.97567269007365
2017-08-03 03:00:00-06:00,1.233459198474884,21.04576733907064
2017-08-03 03:30:00-06:00,1.5822911540667215,23.671850617726644
2017-08-03 04:00:00-06:00,1.0605920652548473,19.795453103383384
2017-08-03 04:30:00-06:00,1.1675699452559154,20.44868516921997
2017-08-03 05:00:00-06:00,0.9379022200902303,16.302733993530275
2017-08-03 05:30:00-06:00,0.8495559672514598,17.394445101420086
2017-08-03 06:00:00-06:00,0.7093262990315755,12.157540098826091
2017-08-03 06:30:00-06:00,0.5666837135950724,24.620417404174805
2017-08-03 07:00:00-06:00,0.45308769096930823,24.99034423828125
2017-08-03 07:30:00-06:00,0.33851452271143595,21.307304763793944
2017-08-03 08:00:00-06:00,0.243614516275314,26.320541000000013
2017-08-03 08:30:00-06:00,-0.8645365530000004,21.102402999999992
2017-08-03 09:00:00-06:00,-1.5702538319999992,30.22701099999998
2017-08-03 09:30:00-06:00,-1.522387919000001,28.077550999999982
2017-08-03 10:00:00-06:00,-1.329167622,21.935175
2017-08-03 10:30:00-06:00,-1.9407173529999986,26.149589999999993
2017-08-03 11:00:00-06:00,-1.4257115759999999,14.868598000000008
2017-08-03 11:30:00-06:00,-2.7839394169999996,43.80487100000003
2017-08-03 12:00:00-06:00,-2.922270023,43.891739
2017-08-03 12:30:00-06:00,-2.7838987500000005,39.28556600000001
